Title,Keys Found,Field Matches
"Plot for sale• 4300 m² without real estateNepřevázka - Nepřevázka, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent4+1 • 123 m² without real estateNikoly Tesly, Prague - Dejvice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 338 m² without real estate, Schleswig-Holstein",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale3+1 • 79 m² without real estateBarlachstr. 15 Bielefeld Bielefeld Nordrhein-Westfalen 33613,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Commercial property to rent2 bedroom • 118 m² without real estateNürnberg St. Johannis Bayern 90419,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 280 m² without real estateOtročin, Otročín - Otročín, Karlovarský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Plot for sale• 650 m² without real estateRochusweg 47 Bonn Dottendorf Nordrhein-Westfalen 53129,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent3+1 • 72 m² without real estateMünchen Trudering Bayern 81827,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent1 bedroom • 30 m² without real estate, North Rhine-Westphalia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2+kk • 49 m² without real estateMichálkovická, Slezská Ostrava, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 68 m² without real estateSmetanova, Havířov - Šumbark, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+1 • 79 m² without real estate, Bavaria",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Recreational property for sale2+kk • 50 m²Psáry, Psáry - Psáry, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale5+1 • 160 m² without real estateHöfter Weg 13, , Mecklenburg-Vorpommern",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 47 m² without real estate, Schleswig-Holstein",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rentStudio • 42 m² without real estateFűgnerova, Slaný - Slaný, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 72 m² without real estateMladá Boleslav Iv, Mladá Boleslav, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 85 m² without real estateMozartova, Olomouc - Nová Ulice, Olomoucký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale1 bedroom • 40 m² without real estateElsenheimerstr. München Laim Bayern 80687,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 22623 m² without real estateBožanov - Božanov, Královéhradecký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale4+kk • 105 m² without real estateVáclava Rady, Prague - Zbraslav",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 8097 m² without real estateDrhovle - Mladotice u Drhovle, Jihočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale3+1 • 79 m² without real estateKreuzgasse 18 Wien 18. Bezirk Wien 1180,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 79 m² without real estateU Stromovky, Havířov - Havířov-město, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House to rent7+kk • 400 m² without real estateNa Rovinách, Rozdrojovice - Rozdrojovice, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale3+1 • 51 m² without real estateNeue Str. 128 Ulm Ulm Baden-Württemberg 89073,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale3+kk • 42 m² without real estateBrno - Žebětín, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale4+kk • 119 m² without real estateWeilimdorf Weilimdorf Baden-Württemberg 70499,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2+kk • 43 m² without real estateKorunní, Prague - Vinohrady",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2+kk • 43 m² without real estateHackerova, Prague - Bohnice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 41 m² without real estateSpojovací, Milovice - Benátecká Vrutice, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 79 m² without real estateJoseph - Loreye str 1/1, , Baden-Württemberg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale2 bedroom • 65 m² without real estateHerne Horsthausen Nordrhein-Westfalen 44628,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Commercial property to rent• 30 m² without real estateŠtefánikova, Brno - Ponava, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 4290 m² without real estateLetovice - Slatinka, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
House for sale5+1 • 188 m² without real estateNeumünster Neumünster Schleswig-Holstein 24536,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+kk • 80 m² without real estateNa Chobotě, Prague - Řepy",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale5+kk • 144 m² without real estate, Baden-Württemberg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 5924 m² without real estateKněžice - Brodce, Vysočina Region","['Listing ID', 'Plot space', 'Plot type', 'Location', 'Condition', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': 'Condition', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': 'Location', 'Price per unit': 'Price per unit'}"
"Flat to rent3+1 • 62 m² without real estateZahradní, Frýdek-Místek - Místek, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 40 m² without real estate, Hesse",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale3+kk • 110 m²Křižíkova, Liberec - Horní Růžodol, Liberecký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 1191 m² without real estatePod Palírkou, Prague - Troja",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale• 130 m² without real estateChemnitz Gablenz Sachsen 09126,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 2839 m² without real estateHřebečníky - Novosedly u Rakovníka, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 47 m² without real estateNordstr. 5, , Saxony",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 57 m² without real estateBeethovenova, Havířov-město, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+kk • 81 m² without real estateMíšovická, Prague - Zličín",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 440 m² without real estateLoukov - Loukov u Bystřice pod Hostýnem, Zlínský Region","['Listing ID', 'Available from', 'Ownership', 'Price per unit', 'Location', 'Plot space', 'Plot type']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': 'Location', 'Price per unit': 'Price per unit'}"
"Flat to rent3+1 • 73 m² without real estateHavířská, Karviná - Karviná-město, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent1 bedroom • 28 m² without real estateKarl-Marx-Straße 60 Cottbus Cottbus Brandenburg 03044,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent1 bedroom • 56 m² without real estateSkuhrov nad Bělou - Skuhrov nad Bělou, Královéhradecký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 403 m² without real estateGeschwister-Scholl-Str. 5, , Saxony-Anhalt",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent2 bedroom • 72 m² without real estateHörstenweg 112 Berlin Buch Berlin 13125,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+1 • 74 m² without real estate, North Rhine-Westphalia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House to rent3+1 • 80 m² without real estateSedlec - Sedlec u Mikulova, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 59 m² without real estateJohannes-Müller-Straße 2, , Rhineland-Palatinate",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 10132 m² without real estateVelvary - Velká Bučina, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 125 m² without real estateVolejbalistů, České Budějovice - České Budějovice 2, Jihočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent3+kk • 89 m² without real estateKorntalerstrasse 77 Stuttgart Stammheim Baden-Württemberg 70439,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 37490 m² without real estateNové Dvory - Nové Dvory u Dobříše, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 10903 m² without real estateVítějeves - Vítějeves, Pardubický Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 87 m² without real estateAugust-Bebel-Str. 60, , Brandenburg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent• 57 m² without real estatePeterskampweg 3 Hamburg Eilbek Hamburg 22089,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rentStudio • 27 m² without real estateMilíčova, Prague - Žižkov",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 45 m² without real estateLochnerstraße 11, , North Rhine-Westphalia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 1712 m² without real estateRuprechtov - Ruprechtov, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 73 m² without real estatePlamínkové, Prague - Nusle",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 50 m² without real estateJanského, Karviná - Karviná-město, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent3+1 • 94 m² without real estateIngrid-Reschke-Straße 5 Berlin Rummelsburg Berlin 10317,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
House for sale4+1 • 120 m² without real estateBremen Obervieland Bremen 28279,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Commercial property to rent• 50 m² without real estatePekařská, Brno - Staré Brno, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 65 m² without real estateMladé gardy, Havířov - Havířov-město, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale4+1 • 80 m² without real estate, Baden-Württemberg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent1 bedroom • 28 m² without real estateLamprechtstraße 6 Nürnberg St. Peter Bayern 90478,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent• 65 m² without real estateŠvehlova, Prague - Záběhlice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 3640 m² without real estateDaskabát - Daskabát, Olomoucký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 326 m² without real estateLeutenbergstraße 2, , Bavaria",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 70 m² without real estateBoženy Němcové, Havířov - Šumbark, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Commercial property to rent• 111 m² without real estateKarlínské náměstí, Prague - Karlín","['Listing ID', 'Poloha nebytového prostoru', 'Available from', 'Building construction', 'Plocha nebytového prostoru', 'Fully furnished', 'Condition', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': 'Plocha nebytového prostoru', 'Condition': 'Condition', 'Building construction': 'Building construction', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': 'Price per unit'}"
"Flat to rent1 bedroom • 42 m² without real estateGalvaniho, Ružinov - Trnávka, Bratislavský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Garage to rent• 14 m² without real estateLázeňská, Liberec - Liberec, Liberecký Region","['Listing ID', 'Poloha nemovitosti', 'Available from', 'Building construction', 'Plocha garáže', 'Fully furnished', 'Condition', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': 'Plocha garáže', 'Condition': 'Condition', 'Building construction': 'Building construction', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': 'Price per unit'}"
Office to rent• 235 m² without real estateMünchen München Bayern 80339,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent1 bedroom • 40 m² without real estateKarlštejn - Budňany, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+1 • 78 m² without real estate, Schleswig-Holstein",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for saleStudio • 27 m² without real estateRozcestí, Ústí nad Labem - Krásné Březno, Ústecký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
