Title,Keys Found,Field Matches
"Flat for sale2 bedroom • 53 m² without real estateZvonková, Prague - Záběhlice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 535 m² without real estateNeurazy - Klikařov, Plzeňský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
House for sale5+1 • 130 m² without real estateAugsburg Haunstetten Bayern 86179,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent4+1 • 88 m² without real estateHaydnstr., 6 Germering Germering Bayern 82110",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale4+1 • 158 m² without real estate, Hesse",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 3824 m² without real estateVal - Val u Veselí nad Lužnicí, Jihočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 46 m² without real estate, Baden-Württemberg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 60 m² without real estateSvatováclavská, Žatec - Žatec, Ústecký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale5+1 • 138 m² without real estateNatonekstr. 28 Leipzig Gohlis-Süd Sachsen 04155,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 248 m² without real estate, Rhineland-Palatinate",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rentStudio • 31 m² without real estateK Louži, Prague - Vršovice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Garage to rent• 15 m² without real estateTomanova, Prague - Břevnov","['Listing ID', 'Poloha nemovitosti', 'Available from', 'Building construction', 'Plocha garáže', 'Fully furnished', 'Condition', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': 'Plocha garáže', 'Condition': 'Condition', 'Building construction': 'Building construction', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': 'Price per unit'}"
"Flat for sale2 bedroom • 54 m² without real estateČerná v Pošumaví - Černá v Pošumaví, Jihočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 885 m² without real estateBrno - Obřany, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Garage to rent• 15 m² without real estateČeské Budějovice - České Budějovice 5, Jihočeský Region","['Listing ID', 'Poloha nemovitosti', 'Available from', 'Building construction', 'Plocha garáže', 'Fully furnished', 'Condition', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': 'Plocha garáže', 'Condition': 'Condition', 'Building construction': 'Building construction', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': 'Price per unit'}"
House for sale• 197 m² without real estateWolfsburg Wendschott Niedersachsen 38448,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 65 m² without real estate, Lower Saxony",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rentSmall studio • 30 m² without real estateOstrava - Moravská Ostrava, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 19436 m² without real estateNeustupov - Broumovice, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 267 m² without real estate, Bavaria",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale3+1 • 86 m² without real estateStraubing Straubing Bayern 94315,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent• 90 m² without real estateGrafická, Prague - Smíchov",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale5+kk • 150 m² without real estateKošetice - Košetice, Vysočina Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 270 m² without real estateUntere Schulstrasse 9, , Baden-Württemberg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent3+1 • 80 m² without real estateRegensburgstr Salzburg Lehen Salzburg 5020,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale4+1 • 99 m² without real estateAngerweg Inzing Inzing Tirol 6401,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2+kk • 56 m²Pavla Beneše, Prague - Letňany",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 85 m² without real estateHauptstr.121, , North Rhine-Westphalia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 88 m² without real estateKe Kapslovně, Prague - Žižkov",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 482 m² without real estateWaldstraße 12, , Thuringia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Office to rent• 680 m² without real estateLeipzig Dölitz-Dösen Sachsen 04279,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 70529 m² without real estateLipina - Lipina u Šternberka, Olomoucký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 1160 m² without real estateZádražanská, Prague - Klánovice","['Listing ID', 'Plot space', 'Plot type', 'Available from', 'Ownership', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': 'Price per unit'}"
"Flat to rent• 90 m² without real estateSoukenická, Prague - Nové Město",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale5+1 • 134 m² without real estate, North Rhine-Westphalia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale2+kk • 72 m² without real estateReiserweg 60 Duisburg Rahm Nordrhein-Westfalen 47269,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent4+1 • 103 m² without real estateBremen Neustadt Bremen 28199,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent1 bedroom • 21 m² without real estateAlte Feuerwache 10 Kiel Altstadt Schleswig-Holstein 24103,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+kk • 107 m² without real estateHradešínská, Prague - Vinohrady",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale1 bedroom • 30 m² without real estateBerlin Schöneberg Berlin 10781,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rentSmall studio • 18 m² without real estateFibichova, Karlovy Vary - Stará Role, Karlovarský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat for sale3+kk • 96 m² without real estateBahnhofsweg 3 Unterhaching Unterhaching Bayern 82008,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent3+1 • 84 m² without real estateRosenheimer Straße 1b Feldkirchen-Westerham Feldkirchen Bayern 83620,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 71 m² without real estateWaldblick 3, , Mecklenburg-Vorpommern",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+kk • 60 m² without real estateDvořákova, Jinočany - Jinočany, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 5421 m² without real estateKropáčova Vrutice - Kojovice, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 63 m² without real estateKožlí - Kožlí, Vysočina Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2+kk • 60 m² without real estateResslova, Ostrava - Poruba, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent4+1 • 125 m² without real estateBahnhofplatz 6a Eichstätt Eichstätt Bayern 85072,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 58 m² without real estateDolní, Ostrava - Zábřeh nad Odrou, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
House for sale• 420 m² without real estateBochum-Eppendorf Eppendorf Nordrhein-Westfalen 44869,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 1400 m² without real estateOlomouc - Hejčín, Olomoucký Region","['Listing ID', 'Plot space', 'Plot type', 'Available from', 'Ownership', 'Price per unit']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': 'Price per unit'}"
Flat for sale3+1 • 60 m² without real estateDüsseldorf Unterbach Nordrhein-Westfalen 40627,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3+kk • 75 m²Huťská, Kladno - Kladno, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2 bedroom • 52 m² without real estatePočernická, Prague - Malešice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent4+1 • 116 m² without real estate, Baden-Württemberg",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2+kk • 38 m² without real estateTřebohostická, Prague - Strašnice",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale3 bedroom • 71 m² without real estateDomkárska, Ružinov - Prievoz, Bratislavský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale4+1 • 80 m² without real estate, Hesse",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Garage for sale• 31 m² without real estatePříbram - Lazec, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent4+1 • 72 m² without real estateWasserschlossweg 1 Chemnitz Klaffenbach Sachsen 09123,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale5+kk • 154 m² without real estateU Háje, Kralupy nad Vltavou - Zeměchy u Kralup nad Vltavou, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Flat to rent4+1 • 100 m² without real estateNeue Kempener Str. 226 Köln Mauenheim Nordrhein-Westfalen 50739,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
House for sale4+1 • 130 m² without real estateEckartsau Pframa Niederösterreich 2305,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale5+1 • 236 m² without real estateDružstevní, Jihlava - Jihlava, Vysočina Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Office to rent• 284 m² without real estateNa Sypčině, Prague - Podolí",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 7337 m² without real estateChoteč - Choteč u Prahy, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale• 960 m² without real estateAltenberg, , Hesse",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale1 bedroom • 299 m² without real estateMühlberg 7, , Thuringia",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale4+kk • 159 m²Borka, Ondřejov - Turkovice u Ondřejova, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 10539 m² without real estateTuchořice - Nečemice, Ústecký Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 60 m² without real estateJakubovo námestie, Bratislava - mestská časť Staré Mesto - Oblasť Dunajská, Bratislavský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"House for sale5+1 • 300 m² without real estate345, Borek - Borek u Chotěboře, Vysočina Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 830 m² without real estateSvatý Mikuláš - Svatý Mikuláš, Středočeský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2 bedroom • 48 m² without real estateFriedova, Pelhřimov - Pelhřimov, Vysočina Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
Commercial property to rent• 120 m² without real estateOlvenstedterstraße 41 Magdeburg Stadtfeld Sachsen-Anhalt 39108,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat for sale2+kk • 36 m² without real estateDolní Morava - Horní Morava, Pardubický Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent4+1 • 132 m² without real estate, Rhineland-Palatinate",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+kk • 79 m² without real estateNa Zatlance, Prague - Smíchov",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
House for sale6+1 • 220 m² without real estateSuhl Suhl Thüringen 98527,[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 16774 m² without real estateJanovice nad Úhlavou - Petrovice nad Úhlavou, Plzeňský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent4+1 • 196 m²Anenská, Prague - Staré Město",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent2+kk • 42 m² without real estateU Střelnice, Opava - Opava-Předměstí, Moravskoslezský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Recreational property to rent• 5 ložnic without real estateŽalany - Černčice u Žalan, Ústecký Region","['Name', 'Bedroom', 'Town', 'Wi-fi', 'Sauna', 'Dogs allowed', 'Capacity', 'Crib', 'Fire place', 'Swimming pool', 'Whirlpool']","{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Flat to rent3+1 • 74 m² without real estateBorského, Prague - Hlubočepy",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
"Plot for sale• 3694 m² without real estateKostice - Kostice, Jihomoravský Region",[],"{'Layout': '❌ No match', 'Floor': '❌ No match', 'Užitná plocha': '❌ No match', 'Condition': '❌ No match', 'Building construction': '❌ No match', 'EPC': '❌ No match', 'Location': '❌ No match', 'Price per unit': '❌ No match'}"
